FACSEX,FACETHN,FACNAT,FACRANK,EMPLOYM,SALARY,YRSTEACH,YRSUT,DEGREE,SAMPLE,REMIND,NSTUD,STUDRANK,STUDSEX,GRADE,GPA,SATISFY,RELIGION,PSD,ITEM13,ITEM14,ITEM15,ITEM16,ITEM17,ITEM18,ITEM19,ITEM20,ITEM21,ITEM22,ITEM23,ITEM24,ITEM25,ITEM26,ITEM27,ITEM28,ITEM29,ITEM30,ITEM31,ITEM32,ITEM33,ITEM34,ITEM35,ITEM36,ITEM37,ITEM38,ITEM39,ITEM40,ITEM41,ITEM42,ITEM43,ITEM44,ITEM45,ITEM46,ITEM47,ITEM48,ITEM49,ITEM50,ITEM51,ITEM52,RACE,SEXISM,RACISM,RPOLICY,CASTEMAN,COMPETEN,SENSITIV,CSTATUS
1,5,2,2,100,31,,0,3,1,2,13,5,1,4,5,2,1,4,5,5,4,5,4,4,5,,4,,4,3,2,1,1,4,3,3,2,1,2,3,2,2,3,2,3,2,3,5,4,3,3,3,3,3,3,3,3,,6,,2.25,2.5,3,4.6,,
1,5,2,2,100,31,,0,3,1,2,13,5,1,5,5,1,5,4,4,4,4,4,3,5,5,5,3,4,3,3,1,4,1,3,4,2,4,,,1,1,1,5,1,1,1,1,1,3,5,1,2,1,3,3,3,5,,6,,,3.5,2,3.8,4.4,
2,1,1,3,100,35,,1,3,1,1,11,5,2,5,5,1,1,1,4,5,5,5,5,3,4,3,4,3,5,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,5,1,5,1,1,1,1,1,3,1.6153846154,1,1,1,4.8,3.4,3.52
2,1,1,3,100,35,,1,3,1,1,11,5,2,5,4,1,3,2,5,5,5,4,4,4,3,4,3,3,1,4,1,1,1,1,1,1,2,1,1,1,1,1,3,1,1,1,1,1,3,3,2,2,1,3,1,1,,1,1,,1.125,2,1,4.6,3.4,7.03
2,1,1,3,100,35,,1,3,1,1,11,5,2,5,5,1,5,2,5,5,5,5,5,3,3,4,4,4,5,3,2,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,2,2,3,2,3,2,1,2,1,2,1,1.3846153846,1.25,1.5,1.5,5,3.6,7.03
2,1,1,3,100,35,,1,3,1,1,11,5,2,5,5,1,3,2,5,5,5,5,5,5,5,5,5,5,4,4,1,1,1,2,2,1,2,1,1,2,2,2,2,2,1,1,1,2,2,2,3,2,2,2,2,2,1,1,,1.6923076923,1.5,1.5,2,5,5,
1,4,2,2,100,38,,0,4,1,1,19,5,1,5,5,1,3,4,5,4,4,4,4,4,4,4,4,4,3,3,5,1,2,2,2,3,1,2,3,1,2,2,3,1,2,1,1,2,3,2,2,2,1,3,2,2,1,1,1,1.6923076923,1.875,2,1.5,4.2,4,7.03
1,4,2,2,100,38,,0,4,1,1,19,5,,4,5,1,6,,4,3,4,4,3,4,5,5,,,3,3,4,2,2,3,,3,,,1,1,3,1,2,1,,1,3,3,5,3,2,3,3,,3,3,3,3,6,,,3.5,2,3.6,,
1,1,1,4,100,37,36,28,3,1,1,15,4,2,4,5,3,1,3,5,5,5,4,5,5,5,4,4,4,4,4,2,,2,3,3,3,3,2,2,3,3,3,3,3,2,2,3,4,4,5,3,3,2,3,2,3,3,3,1,,2.625,,3,4.8,4.4,7.03
1,1,1,4,100,37,36,28,3,1,1,15,4,1,4,3,1,1,3,4,5,5,4,4,5,5,3,4,3,4,4,2,2,1,1,2,1,4,2,1,1,2,2,2,1,2,1,2,3,2,4,2,1,1,1,1,2,2,2,3,2,1.25,2,1.5,4.4,4,3.52
1,1,1,4,100,37,36,28,3,1,1,15,4,2,5,3,2,3,4,4,5,4,4,4,5,4,4,4,5,5,4,3,2,1,1,2,2,1,3,1,1,1,1,1,1,1,1,2,3,3,4,1,2,1,3,1,2,2,2,1,1.5384615385,1.5,2.5,1.5,4.2,4.4,7.03
2,1,2,3,100,27,9,5,3,1,1,11,5,2,5,5,1,3,4,5,5,5,5,5,5,5,5,5,5,5,5,3,2,1,3,2,3,3,3,1,4,3,3,4,3,2,2,3,3,4,5,5,3,4,3,2,4,3,3,1,2.9230769231,2.625,3,4,5,5,7.03
2,1,2,3,100,27,9,5,3,1,1,11,5,2,5,5,1,5,2,5,5,5,5,5,5,5,5,5,5,5,5,1,1,1,3,1,1,1,1,1,1,1,1,3,1,1,1,1,1,3,1,,2,,2,1,2,1,1,1,,1.375,2,1.5,5,5,7.03
2,1,1,3,100,29,12,12,3,1,1,15,3,2,2,3,1,2,3,5,5,5,5,5,5,5,5,5,4,5,4,1,1,2,3,1,3,4,3,3,4,3,1,3,1,2,1,3,2,3,3,3,3,3,4,3,5,3,3,1,2.6923076923,2.125,2,4.5,5,4.8,7.03
2,1,1,3,100,29,12,12,3,1,1,15,4,2,4,3,1,2,,5,5,5,4,5,5,5,4,5,4,1,2,2,3,1,2,3,2,4,1,4,3,2,2,3,2,2,2,2,4,2,3,2,2,3,2,1,1,2,3,6,2.7692307692,1.75,2.5,2,4.8,4.6,
2,1,1,3,100,29,12,12,3,1,1,15,4,1,3,5,5,5,3,3,3,4,4,3,3,3,4,3,1,3,2,1,1,1,1,2,1,3,2,1,3,2,1,3,1,2,1,2,3,3,3,2,1,1,3,1,3,1,1,1,1.7692307692,1.125,2,3,3.4,2.8,7.03
2,1,1,3,100,29,12,12,3,1,1,15,5,2,4,5,1,5,3,5,5,5,4,5,4,4,5,5,4,5,5,1,1,1,1,3,1,3,1,1,1,5,1,1,1,,,,,,,,,,,,,,,6,,,,,4.8,4.4,
2,1,1,3,100,29,12,12,3,1,1,15,5,1,4,5,1,3,2,5,5,5,5,5,4,4,5,4,4,4,3,3,2,2,2,4,3,3,2,1,4,3,,,,,,,,,,,,,,,,,,1,,,,,5,4.2,7.03
2,1,1,2,38,28,,6,4,1,2,15,2,2,5,3,1,1,4,5,5,5,5,5,5,5,5,5,5,5,5,2,3,2,2,4,2,4,2,2,3,3,2,4,2,2,2,3,3,3,4,3,2,2,3,3,3,3,3,1,3.0769230769,2,3,3,5,5,7.03
2,1,1,2,38,28,,6,4,1,2,15,2,2,5,4,1,3,2,5,5,5,5,5,5,5,5,3,4,3,3,2,1,1,1,2,1,2,1,1,1,5,1,1,1,1,1,1,1,1,1,5,1,1,3,1,1,1,1,2,1.7692307692,1,1,1,5,4.4,4.17
2,1,1,3,100,29,8,7,3,1,1,7,3,1,5,3,1,5,2,5,5,5,5,5,5,5,5,5,5,5,5,3,1,1,1,4,2,2,4,1,1,1,1,2,1,1,1,2,2,3,1,2,2,1,3,1,1,1,1,1,1.6153846154,1.625,2,1,5,5,7.03
2,1,1,3,100,29,8,7,3,1,1,7,2,2,5,3,1,5,4,5,5,5,5,5,5,4,4,5,5,5,5,1,2,2,2,3,1,4,2,2,2,1,2,1,1,1,3,1,3,4,3,2,2,2,2,2,2,1,1,1,1.9230769231,1.875,3,2,5,4.6,7.03
2,1,1,3,100,29,8,7,3,1,1,7,2,1,4,4,1,3,3,5,5,5,5,4,5,4,4,5,4,5,5,2,1,1,1,3,1,3,2,3,1,3,1,3,1,1,3,2,1,4,2,3,2,3,1,1,1,1,1,1,2.1538461538,1.5,2.5,1,4.8,4.4,7.03
2,1,1,4,50,41,30,25,3,1,1,6,4,1,3,4,2,3,2,5,5,5,5,5,5,5,4,5,5,5,4,3,1,1,2,3,2,3,3,1,2,2,2,3,1,2,1,1,3,3,2,2,2,2,3,2,3,2,3,1,2.1538461538,1.75,2,2.5,5,4.8,7.03
2,1,1,4,50,41,30,25,3,1,1,6,3,1,4,4,1,3,3,5,5,5,5,5,5,5,5,5,5,5,5,4,2,1,2,4,2,2,2,2,3,2,2,2,2,2,2,2,2,4,4,4,2,2,2,2,3,2,2,1,2.3076923077,1.875,3,3,5,5,7.03
2,1,1,4,50,41,30,25,3,1,1,6,4,1,3,5,2,1,3,4,4,5,4,5,5,5,5,4,4,4,3,2,2,2,3,3,2,4,3,2,3,4,2,5,2,3,1,2,3,4,5,4,2,4,3,2,3,4,3,1,3.2307692308,2.125,3,3,4.4,4.6,7.03
2,1,1,3,100,32,10,5,3,1,1,13,5,1,4,4,5,5,1,5,5,5,4,4,5,5,5,4,4,3,3,1,3,1,1,4,1,4,3,2,4,4,3,5,1,1,1,1,2,5,3,3,1,1,2,5,5,3,5,2,3.2307692308,1.5,4,4.5,4.6,4.6,4.17
2,1,1,3,100,32,10,5,3,1,1,13,5,2,5,4,3,1,4,5,5,5,5,5,5,5,5,4,4,4,5,5,1,1,3,4,3,3,3,2,5,3,1,1,4,2,1,3,5,5,3,3,3,3,4,3,5,3,3,1,2.8461538462,2.375,3,5,5,4.6,7.03
2,1,1,2,100,21,8,3,3,1,1,14,3,2,4,4,1,1,3,5,5,5,5,5,3,3,3,3,1,4,4,3,3,2,2,4,2,3,4,2,2,2,2,4,2,2,4,3,4,3,4,3,2,2,4,2,3,3,3,1,2.9230769231,2.5,3,2.5,5,2.6,7.03
2,1,1,2,100,21,8,3,3,1,1,14,1,1,4,4,1,2,2,5,5,5,5,5,4,4,5,5,1,4,3,4,2,2,3,3,3,3,3,2,4,3,2,4,2,3,3,2,4,5,4,2,2,2,4,2,4,3,3,1,2.6923076923,2.5,3.5,4,5,3.8,7.03
2,1,1,2,100,21,8,3,3,1,1,14,2,1,3,4,5,1,4,5,5,4,4,5,4,4,4,5,4,4,4,1,2,2,2,5,4,4,2,2,1,2,2,3,2,2,5,3,3,,,,,,,3,3,,,1,,,,2,4.6,4.2,7.03
1,1,1,3,100,29,26,16,3,1,1,16,5,1,4,2,3,5,2,5,5,5,5,5,5,5,5,4,5,3,3,2,3,1,2,4,1,4,2,2,1,5,1,1,1,1,1,2,3,2,1,3,2,3,2,2,1,1,1,2,2.6153846154,1.375,2.5,1,5,4.8,4.17
1,1,1,3,100,29,26,16,3,1,1,16,5,2,5,4,1,3,4,3,3,4,4,2,2,4,3,3,4,2,2,3,2,2,2,4,3,4,3,2,3,1,2,3,2,2,2,3,3,4,5,4,3,2,3,2,3,2,2,1,2.6153846154,2.375,3,3,3.2,3.2,7.03
1,1,1,3,100,29,26,16,3,1,1,16,5,2,5,5,1,1,3,5,5,5,5,5,4,4,3,4,4,4,4,3,2,1,2,2,1,2,3,1,3,3,1,3,1,1,1,3,2,3,3,3,2,1,3,1,2,2,2,1,2.0769230769,1.5,2.5,2.5,5,3.8,7.03
1,1,1,3,100,29,26,16,3,1,1,16,5,2,4,5,1,1,3,4,3,3,5,3,1,1,3,3,2,2,2,2,1,1,1,3,2,2,2,1,1,1,1,2,2,1,1,1,2,3,3,4,2,2,3,2,2,1,1,3,1.7692307692,1.5,2,1.5,3.6,2,3.52
2,1,1,4,50,41,30,25,3,1,1,9,4,2,4,4,3,1,4,4,4,3,4,3,2,3,4,2,2,2,4,4,3,2,2,4,3,4,2,4,4,3,2,4,2,3,2,2,3,3,5,3,3,2,2,3,3,3,2,6,3.0769230769,2.25,3,3.5,3.6,2.6,
2,1,1,4,50,41,30,25,3,1,1,9,4,1,4,3,1,3,3,5,5,5,5,4,4,5,5,4,4,3,3,1,1,1,3,4,2,4,1,1,3,2,1,3,1,1,1,2,1,1,5,3,2,2,2,2,3,2,2,1,2.2307692308,1.5,1,3,4.8,4.4,7.03
2,5,1,2,100,24,8,5,3,1,1,14,3,2,3,2,1,5,4,5,5,3,4,3,4,3,3,3,3,3,3,3,2,2,5,5,4,4,3,3,5,5,4,5,2,3,4,4,4,5,5,5,3,5,3,3,5,4,5,1,4.1538461538,3.375,3.5,5,4,3.2,7.03
2,5,1,2,100,24,8,5,3,1,1,14,2,2,4,4,1,1,3,5,5,5,5,4,3,3,3,4,4,4,3,3,2,2,2,3,2,2,2,1,3,5,1,3,1,1,1,2,3,3,5,2,2,1,2,1,3,4,4,1,2.5384615385,1.625,2.5,3,4.8,3.4,7.03
1,1,1,2,100,23,0,0,3,1,1,10,3,2,2,2,1,3,4,4,4,4,4,4,3,3,4,4,3,2,3,3,3,3,3,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,2.8461538462,3,3,3,4,3.4,7.03
2,1,1,1,100,23,9,9,1,1,1,6,3,2,5,3,1,3,5,5,5,5,5,5,5,5,5,5,5,5,5,4,5,4,5,5,5,5,3,5,5,5,5,5,4,4,5,5,5,5,5,5,4,4,4,4,5,5,5,1,4.8461538462,4.375,5,5,5,5,7.03
2,1,1,2,100,21,5,0,2,1,1,23,1,1,4,4,1,5,3,5,5,5,5,5,4,5,4,5,3,4,4,3,2,1,3,3,1,2,1,1,1,3,1,1,1,1,1,3,2,3,3,1,1,1,3,1,1,1,1,1,1.6923076923,1.25,2.5,1,5,4.2,7.03
2,1,1,2,100,21,5,0,2,1,1,23,1,1,3,1,1,2,4,5,5,5,5,5,5,5,4,5,5,5,4,3,3,1,4,4,1,3,3,3,2,2,2,5,3,3,3,3,4,4,3,3,3,3,4,3,3,2,1,1,3,2.5,3.5,2.5,5,4.8,7.03
2,1,1,2,100,21,5,0,2,1,1,23,2,1,4,3,1,6,,5,5,5,3,4,2,4,3,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,6,3,3,3,3,4.4,3.2,
2,1,1,2,100,21,5,0,2,1,1,23,1,2,4,3,1,5,3,4,4,4,4,4,3,3,3,3,2,3,3,3,2,1,2,4,1,2,3,1,1,5,1,1,3,5,1,1,3,1,2,1,1,1,4,1,2,2,3,1,2.0769230769,1.625,1.5,1.5,4,2.8,7.03
2,1,1,2,100,21,5,0,2,1,1,23,1,2,5,5,1,3,4,4,4,4,5,4,4,4,3,5,4,4,4,4,2,1,3,2,3,3,3,1,3,3,1,3,1,2,2,1,3,4,3,5,3,3,3,3,3,3,4,1,2.7692307692,2.125,3,3,4.2,4,7.03
2,1,2,3,100,27,9,5,3,1,1,9,5,1,5,5,1,3,2,5,5,5,5,5,5,5,5,5,5,5,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,3,3,5,1,5,1,1,1,1,1,1,1.7692307692,1,2,1,5,5,7.03
2,1,2,3,100,27,9,5,3,1,1,9,5,2,5,5,1,3,3,5,5,5,4,5,5,5,5,4,3,5,4,4,2,2,3,3,3,3,3,1,5,3,2,3,2,3,2,3,3,4,3,4,3,3,3,3,4,3,2,1,2.7692307692,2.5,3,4.5,4.8,4.4,7.03
2,1,2,3,100,27,9,5,3,1,1,9,5,2,5,5,5,3,3,5,5,5,5,5,5,4,,5,,5,4,2,1,2,3,4,3,3,3,1,3,2,1,3,1,1,1,1,2,4,3,4,3,1,4,1,3,3,3,1,2.2307692308,2.125,2.5,3,5,,7.03
1,5,1,2,100,23,,1,3,1,2,9,4,2,5,3,1,1,3,5,5,5,5,5,5,5,5,5,5,5,5,3,2,1,2,4,1,2,1,1,1,1,1,1,1,1,1,2,2,3,3,2,2,2,2,2,2,2,2,6,1.9230769231,1.25,2.5,1.5,5,5,
1,5,1,2,100,23,,1,3,1,2,9,4,2,5,4,1,1,1,5,5,4,5,5,5,5,4,5,5,4,5,1,1,1,1,1,1,1,1,1,1,1,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,6,1.1538461538,1,1,1,4.8,4.8,
1,5,1,2,100,23,,1,3,1,2,9,4,1,4,3,3,1,1,5,5,5,5,5,5,5,5,5,5,4,4,1,1,5,3,4,3,3,3,3,3,3,3,3,3,3,1,4,3,3,3,3,2,3,3,2,3,3,2,6,2.8461538462,2.875,2,3,5,5,
1,5,1,2,100,23,,1,3,1,2,9,4,2,4,4,1,3,2,5,5,5,5,4,5,4,5,4,3,4,4,2,1,1,1,2,1,2,2,1,1,1,1,3,1,1,1,1,3,2,3,5,1,4,2,1,2,1,1,1,2,1.125,1.5,1.5,4.8,4.2,7.03
1,5,1,2,100,23,,1,3,1,2,9,4,2,5,3,1,5,2,5,5,5,5,5,5,4,5,5,5,5,5,1,1,1,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,3,1,1,1,1,1,6,1.4615384615,1,1,1,5,4.8,
1,1,1,1,100,24,3,1,3,1,1,15,5,2,5,5,1,5,3,4,3,3,4,4,4,4,4,4,3,4,3,3,3,2,3,3,3,2,3,2,2,2,3,3,3,2,3,3,3,3,3,4,3,3,4,2,2,2,3,6,2.6923076923,2.875,3,2,3.6,3.8,
1,1,1,1,100,24,3,1,3,1,1,15,5,1,3,5,1,1,2,4,5,4,5,5,5,5,5,4,4,4,4,3,2,1,3,3,3,2,1,1,2,3,2,3,1,1,1,3,3,4,2,3,3,3,3,3,3,3,2,1,2.6153846154,1.875,3,2.5,4.6,4.6,7.03
1,1,1,1,100,24,3,1,3,1,1,15,5,2,5,5,1,2,1,4,5,3,5,5,5,5,5,4,5,4,4,2,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,3,1,3,1,3,1,1,1,1,1,1,1.3846153846,1,2,1,4.4,4.8,7.03
1,1,1,1,100,24,3,1,3,1,1,15,5,2,5,5,1,3,1,4,4,4,4,4,5,5,5,4,4,4,4,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,1,1.5384615385,1.125,2,1.5,4,4.6,7.03
1,1,1,1,100,24,3,1,3,1,1,15,5,2,4,4,1,5,2,5,4,4,4,5,5,5,5,5,4,5,5,2,2,1,3,3,2,2,1,1,1,1,,1,1,1,1,1,,,5,2,2,3,2,1,1,1,1,6,,,,1,4.4,4.8,
2,1,1,3,100,36,26,23,3,1,1,56,4,1,5,3,1,3,3,5,5,5,3,4,3,4,3,4,3,4,3,1,2,2,3,3,2,3,3,2,2,2,2,3,2,2,2,3,2,2,4,3,3,3,3,3,3,3,2,1,2.6153846154,2.375,2,2.5,4.4,3.4,7.03
2,1,1,3,100,36,26,23,3,1,1,56,3,2,4,3,1,3,4,5,5,5,5,5,3,4,4,4,4,5,4,2,2,2,3,3,2,4,3,3,3,2,2,3,2,2,3,3,2,3,4,3,3,3,4,3,4,2,4,1,2.8461538462,2.5,2.5,3.5,5,3.8,7.03
2,1,1,3,100,36,26,23,3,1,1,56,4,2,5,3,1,3,4,5,5,5,4,4,4,4,3,4,4,4,3,3,4,2,3,3,2,4,3,3,5,2,2,5,3,2,2,2,4,4,5,4,3,4,3,3,5,2,4,1,3.3846153846,2.5,4,5,4.6,3.8,7.03
2,1,1,3,100,36,26,23,3,1,1,56,4,2,4,3,1,1,2,5,5,5,5,5,5,5,5,5,4,4,4,2,1,1,2,4,2,3,3,2,4,4,2,4,2,2,2,5,2,4,5,4,2,4,4,1,4,2,4,1,3.0769230769,2,2.5,4,5,4.8,7.03
2,1,1,3,100,36,26,23,3,1,1,56,3,2,4,3,1,3,3,5,5,5,5,5,5,5,4,5,4,4,3,3,2,1,3,3,3,3,3,2,4,3,3,3,3,2,3,3,4,4,5,3,3,3,4,2,4,3,3,1,2.8461538462,2.75,3,4,5,4.6,7.03
2,1,1,3,100,36,26,23,3,1,1,56,2,2,4,4,1,3,3,5,5,5,4,4,4,5,3,4,4,5,5,2,2,1,1,3,1,3,3,1,2,1,1,2,1,1,1,1,3,3,3,3,2,2,3,1,2,1,2,1,1.9230769231,1.375,2.5,2,4.6,4,7.03
2,1,1,3,100,36,26,23,3,1,1,56,4,1,4,3,1,5,4,5,5,5,5,5,5,5,5,5,5,5,5,2,1,4,2,5,2,3,2,3,1,3,1,5,1,1,1,3,2,2,5,2,2,2,2,2,2,4,5,3,3.0769230769,1.875,1.5,1.5,5,5,3.52
2,1,1,3,100,36,26,23,3,1,1,56,3,2,4,3,2,5,2,4,4,4,4,4,3,4,4,3,4,3,4,1,1,1,1,1,1,1,1,3,1,3,1,1,1,1,1,2,3,1,1,3,1,3,1,1,1,1,,1,,1,1,1,4,3.6,7.03
2,1,1,3,100,36,26,23,3,1,1,56,4,2,4,5,3,3,4,5,5,5,4,4,5,5,3,3,5,4,3,2,1,1,1,3,1,4,1,3,3,3,1,3,1,1,1,2,2,3,5,4,1,4,3,1,3,3,4,1,2.8461538462,1,2,3,4.6,4.2,7.03
2,1,1,3,100,36,26,23,3,1,1,56,4,1,4,3,3,5,1,5,5,5,5,5,5,5,5,5,4,4,4,2,2,1,1,4,2,4,2,1,2,2,1,3,1,1,1,2,3,2,2,5,2,5,2,2,3,2,2,1,2.8461538462,1.375,2,2.5,5,4.8,7.03
2,1,1,3,100,36,26,23,3,1,1,56,4,2,3,3,1,1,2,5,5,5,5,4,4,4,4,4,3,5,4,1,1,1,2,4,1,3,2,1,2,2,1,4,1,1,1,2,3,3,2,5,2,3,2,2,2,3,,2,,1.375,2,2,4.8,3.8,4.17
2,1,1,3,100,36,26,23,3,1,1,56,2,2,3,3,1,3,4,4,4,5,4,4,4,5,4,4,2,4,3,,2,2,3,3,3,2,3,1,2,2,2,3,2,3,2,4,3,4,5,5,2,4,3,2,3,2,2,1,2.6923076923,2.375,3,2.5,4.2,3.8,7.03
2,1,1,3,100,36,26,23,3,1,1,56,4,1,5,4,1,1,2,5,5,5,5,5,4,5,5,5,4,5,5,3,1,1,2,4,1,4,2,2,1,,,,,1,,,,,,,1,,,,,,,1,,,,,5,4.6,7.03
2,1,1,3,100,36,26,23,3,1,1,56,2,2,3,4,5,3,2,5,5,5,5,5,5,4,5,5,4,4,4,1,1,1,1,1,1,3,5,1,1,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,,1,,1.5,1,1,5,4.6,7.03
1,1,1,2,100,26,15,2,2,1,1,12,2,2,5,4,1,5,3,5,5,5,5,5,5,5,5,5,5,4,4,4,2,1,1,3,1,1,3,1,2,1,1,4,2,1,1,1,1,3,5,1,1,1,4,1,1,1,1,1,1.4615384615,1.375,2.5,1.5,5,5,7.03
2,3,1,2,100,33,6,2,3,1,1,16,5,2,4,4,1,3,4,5,5,5,5,5,5,5,5,5,4,5,4,2,1,2,2,4,3,4,3,1,3,1,2,3,2,2,2,3,2,4,5,3,,2,3,2,3,3,2,1,2.3846153846,,2.5,3,5,4.8,7.03
2,3,1,2,100,33,6,2,3,1,1,16,5,2,4,3,1,3,3,5,5,4,4,4,5,5,4,5,4,5,4,2,1,4,3,4,1,3,1,3,2,1,1,3,1,3,1,2,3,3,4,2,1,1,2,1,2,2,2,2,2.1538461538,1.625,2,2,4.4,4.6,4.17
2,3,1,2,100,33,6,2,3,1,1,16,5,2,5,5,1,5,1,5,5,5,5,5,5,5,5,5,5,4,3,1,1,1,1,1,1,1,1,1,3,1,1,3,1,2,1,3,3,3,3,3,3,3,3,3,3,3,1,1,2.0769230769,1.25,2,3,5,5,7.03
2,3,1,2,100,33,6,2,3,1,1,16,5,2,4,4,1,1,2,3,4,4,4,4,4,4,3,4,4,4,3,2,4,2,2,4,2,1,2,2,2,3,2,2,2,1,1,2,2,2,2,3,2,3,2,2,2,2,2,1,2.4615384615,1.875,3,2,3.8,3.8,7.03
2,3,1,2,100,33,6,2,3,1,1,16,5,2,4,5,1,1,2,5,5,5,5,5,5,4,5,4,4,5,3,2,1,1,2,3,2,2,2,2,2,2,2,2,1,1,1,2,2,3,3,3,2,2,3,2,2,2,2,1,2.0769230769,1.625,2,2,5,4.4,7.03
1,1,1,4,100,45,21,21,3,1,1,23,5,1,5,5,3,3,3,4,5,5,4,4,4,4,4,3,4,3,3,3,3,2,3,3,3,2,2,2,2,3,2,3,2,2,2,3,4,3,3,3,3,3,3,3,3,3,3,1,2.9230769231,2.375,3,2.5,4.4,3.8,7.03
1,1,1,4,100,45,21,21,3,1,1,23,5,2,4,4,1,1,4,3,4,4,2,4,4,4,3,4,4,3,3,2,1,2,2,4,2,2,2,2,5,3,1,3,2,2,1,4,3,3,4,4,3,3,1,3,2,3,3,3,2.9230769231,1.875,2,3.5,3.4,3.8,3.52
1,1,1,4,100,45,21,21,3,1,1,23,5,2,4,4,3,3,3,3,5,5,2,3,4,4,5,2,1,3,2,2,1,1,2,2,1,2,1,4,3,2,1,5,1,1,1,1,1,3,3,4,1,1,4,1,3,1,3,1,2.1538461538,1.125,2,3,3.6,3.2,7.03
1,1,1,4,100,45,21,21,3,1,1,23,5,1,4,4,1,3,4,5,5,5,4,4,5,5,4,5,4,5,5,4,3,1,1,5,1,3,3,3,2,1,2,5,2,2,3,1,5,5,5,1,3,1,1,3,3,5,1,1,2.8461538462,2,4,2.5,4.6,4.6,7.03
1,1,1,4,100,45,21,21,3,1,1,23,5,1,5,5,3,3,4,4,4,4,4,4,4,4,4,4,4,4,4,3,3,3,4,4,3,4,3,3,3,4,2,4,3,3,3,3,4,4,4,4,3,4,4,3,3,3,3,1,3.5384615385,3,3.5,3,4,4,7.03
1,1,1,4,100,45,21,21,3,1,1,23,5,1,5,5,1,3,4,4,5,5,4,4,4,4,5,4,4,3,3,3,1,1,2,3,2,1,1,4,3,3,1,3,3,2,2,3,3,4,3,3,3,3,3,3,3,3,1,1,2.6153846154,1.875,2.5,3,4.4,4.2,7.03
2,1,1,2,100,27,,0,4,1,1,10,5,2,5,5,1,1,2,5,5,5,5,5,5,5,5,5,5,5,5,2,1,1,3,3,2,3,2,1,3,2,1,3,3,1,1,3,3,3,3,3,3,3,3,3,3,3,3,1,2.6153846154,2,2,3,5,5,7.03
1,1,1,4,100,34,19,19,3,1,1,21,4,1,3,3,3,5,3,3,4,4,2,3,3,3,4,1,1,5,5,3,3,3,3,3,3,3,3,2,3,4,2,3,4,3,1,4,3,4,5,4,2,3,3,2,3,4,5,5,3.3076923077,2.625,3.5,3,3.2,2.4,4.27
1,1,1,4,100,34,19,19,3,1,1,21,3,1,3,4,5,3,4,3,3,3,3,3,4,4,3,3,2,3,3,2,4,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,2,4,4,2,1,1,3,1,1,1,1,1,1.4615384615,1,4,1,3,3.2,7.03
1,1,1,4,100,34,19,19,3,1,1,21,4,1,1,2,1,3,2,4,4,4,4,3,3,4,3,4,3,3,3,2,2,1,2,3,3,4,3,2,2,2,2,2,1,2,1,2,2,3,3,3,3,2,3,3,3,3,1,1,2.3846153846,2,2.5,2.5,3.8,3.4,7.03
1,1,1,4,100,34,19,19,3,1,1,21,4,2,3,4,3,3,2,4,4,4,2,3,3,4,4,3,3,3,4,3,1,1,1,1,1,1,2,2,2,1,1,2,1,1,1,1,1,2,1,3,1,1,3,1,3,1,1,1,1.3076923077,1.125,1.5,2.5,3.4,3.4,7.03
1,1,1,4,100,34,19,19,3,1,1,21,3,2,4,4,1,1,3,4,5,4,3,4,4,5,4,4,4,4,4,2,1,2,3,3,2,2,3,2,2,2,2,3,2,2,2,2,3,2,3,3,2,2,3,2,3,2,2,3,2.2307692308,2.25,1.5,2.5,4,4.2,3.52
2,1,1,2,100,21,8,3,3,1,1,11,1,2,3,3,2,5,3,5,5,5,5,5,4,2,4,5,2,5,3,2,2,1,1,2,1,2,2,1,1,2,1,4,1,2,1,2,2,2,3,3,1,2,3,1,2,2,3,2,2.1538461538,1.125,2,1.5,5,3.4,4.17
2,1,1,2,100,21,8,3,3,1,1,11,2,1,5,4,1,5,3,4,4,4,4,4,4,3,3,3,3,4,4,2,3,1,3,3,3,3,3,3,3,3,1,4,2,1,1,3,4,3,4,4,3,3,3,3,3,3,4,6,3.3076923077,2.125,3,3,4,3.2,
2,1,1,2,100,21,8,3,3,1,1,11,2,2,4,2,1,3,4,5,5,4,5,4,4,4,3,4,3,3,3,2,2,1,3,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,4.6,3.6,7.03
1,1,1,3,100,27,18,15,3,1,1,9,4,2,4,5,3,3,3,5,5,5,4,4,4,4,4,3,3,4,3,2,1,2,2,2,4,1,3,1,2,1,2,2,1,2,3,2,2,3,2,3,2,1,4,1,2,2,2,1,1.6153846154,2.375,2,2,4.6,3.6,7.03
