id,default,d_dummy,student,student_dummy,balance,income,gender,edu,avg_late_payment
7217,No,0,Yes,1,649.530745,13408.66295,0,1,60
7218,No,0,No,0,742.3840999,34265.36231,1,0,17
7219,No,0,No,0,1016.463702,49635.10485,1,0,68
7220,No,0,No,0,636.3043098,52011.06922,0,0,5
7221,No,0,No,0,976.4285332,31897.56603,0,1,46
7222,No,0,No,0,1197.818051,37487.65054,1,0,44
7223,No,0,No,0,483.4548791,44281.34657,0,0,15
7224,No,0,No,0,1239.492389,40312.23023,1,0,8
7225,No,0,No,0,942.387355,34685.86796,0,1,24
7226,No,0,No,0,712.1312457,48835.99289,1,0,45
7227,No,0,No,0,214.9817904,46693.93774,0,0,21
7228,No,0,No,0,558.3388574,38284.67553,1,1,1
7229,No,0,Yes,1,1134.559731,20964.2127,1,1,29
7230,No,0,No,0,523.6476518,37590.81994,1,0,28
7231,No,0,No,0,593.1607864,46475.03132,1,1,12
7232,No,0,Yes,1,868.7125196,13025.52498,0,1,69
7233,No,0,No,0,607.7211365,41791.88774,1,1,89
7234,No,0,No,0,1059.804101,64315.02621,1,1,88
7235,No,0,Yes,1,0,29106.58374,0,0,57
7236,No,0,No,0,1141.743817,45455.16307,1,0,30
7237,No,0,No,0,1127.259556,47545.8468,1,0,86
7238,No,0,No,0,456.9152179,42506.86315,0,0,34
7239,No,0,Yes,1,385.3975215,13739.16614,1,0,22
7240,No,0,No,0,705.9967717,53423.1498,0,1,59
7241,No,0,No,0,742.5622239,48207.61508,1,0,48
7242,No,0,Yes,1,1310.399734,24267.77776,0,0,22
7243,No,0,No,0,670.9824681,55003.09132,1,0,11
7244,No,0,No,0,441.7254656,39307.50404,1,0,78
7245,No,0,No,0,1075.718431,38020.72359,0,0,51
7246,No,0,Yes,1,675.2406919,18827.78189,0,0,14
7247,Yes,1,No,0,1377.68002,41435.2695,0,1,12
7248,No,0,No,0,302.3999089,32048.74216,0,0,90
7249,No,0,No,0,910.2307775,46274.3436,1,0,64
7250,No,0,No,0,812.5282385,58338.92578,0,0,89
7251,No,0,Yes,1,1298.516266,18755.76764,1,0,28
7252,No,0,No,0,679.8276669,43692.53639,0,1,81
7253,No,0,No,0,1187.283928,56503.57295,1,0,55
7254,No,0,Yes,1,813.1853163,24823.79917,0,0,51
7255,No,0,Yes,1,893.7084711,16399.77852,1,0,80
7256,No,0,Yes,1,894.6573347,23656.84181,1,0,35
7257,No,0,Yes,1,0,18495.77982,1,1,29
7258,No,0,Yes,1,1179.161205,16923.40249,0,0,65
7259,No,0,No,0,1067.379034,56291.60201,1,0,74
7260,No,0,Yes,1,1291.607142,16114.02428,1,1,3
7261,No,0,No,0,119.4719259,47761.14999,1,0,90
7262,No,0,No,0,343.7242848,53705.45963,0,0,4
7263,No,0,No,0,1699.301572,29196.08185,0,0,61
7264,No,0,No,0,1558.596985,38880.44487,0,0,48
7265,No,0,Yes,1,1455.504623,13555.33569,1,0,74
7266,No,0,No,0,1079.372744,66134.71789,0,1,60
7267,No,0,No,0,508.1530596,52772.26145,1,0,9
7268,No,0,No,0,965.0127556,32549.55151,1,0,86
7269,No,0,No,0,553.6490192,47021.49182,1,0,2
7270,No,0,Yes,1,920.7789671,14194.86915,0,0,69
7271,No,0,No,0,637.3381071,49657.39428,0,0,90
7272,No,0,No,0,744.4402059,40280.267,1,1,90
7273,No,0,No,0,1529.152652,43826.29127,1,1,32
7274,No,0,No,0,755.3569917,53091.51529,1,0,58
7275,No,0,No,0,69.56179754,49074.2476,1,1,36
7276,No,0,Yes,1,1567.211982,15877.78648,0,0,58
7277,No,0,No,0,429.352533,17208.71403,1,0,57
7278,No,0,No,0,1348.303554,39165.65917,1,0,83
7279,No,0,No,0,1068.107972,37863.44785,0,0,48
7280,No,0,No,0,1074.791401,25715.17745,1,0,65
7281,No,0,No,0,395.884602,34555.82697,1,0,4
7282,No,0,No,0,1047.13677,46567.92504,1,0,90
7283,No,0,Yes,1,1518.62964,18925.49001,0,0,62
7284,No,0,No,0,964.0462535,46501.9112,1,1,77
7285,No,0,Yes,1,1099.542904,25314.84494,1,1,58
7286,No,0,No,0,737.1769582,54160.85789,1,0,70
7287,No,0,No,0,587.7538164,38885.65921,0,0,29
7288,No,0,No,0,1177.088377,29949.49784,0,0,21
7289,No,0,Yes,1,1182.000082,18102.83375,1,0,67
7290,No,0,No,0,351.2888006,30345.6989,0,0,27
7291,No,0,No,0,658.0236327,30391.63176,1,1,39
7292,No,0,Yes,1,9.514032891,24581.97711,1,0,69
7293,No,0,No,0,515.5802807,43509.04398,1,0,51
7294,No,0,No,0,312.127697,37743.50812,1,1,8
7295,No,0,No,0,820.6918521,28064.7322,0,1,48
7296,No,0,No,0,1498.565036,39948.97799,0,0,73
7297,No,0,No,0,1090.54797,20027.75639,1,0,78
7298,No,0,Yes,1,717.3391896,18382.18719,1,0,53
7299,No,0,No,0,631.5969082,30517.22942,1,0,28
7300,No,0,No,0,1118.929803,49988.09133,1,0,87
7301,No,0,Yes,1,496.5163137,12862.02656,1,0,17
7302,No,0,Yes,1,524.1735101,8272.090321,1,1,89
7303,No,0,No,0,1021.2201,47650.00253,0,1,79
7304,No,0,No,0,749.8830655,28580.92192,0,1,59
7305,No,0,No,0,181.7244389,36858.05867,1,0,12
7306,No,0,No,0,1555.836184,30110.96029,1,0,4
7307,No,0,No,0,895.746675,35531.83709,0,0,53
7308,No,0,Yes,1,400.9045488,20912.28865,1,0,23
7309,No,0,No,0,540.237504,32931.87538,1,0,21
7310,No,0,No,0,403.8100343,40535.16617,1,0,33
7311,No,0,Yes,1,1218.543165,14063.11689,0,0,82
7312,No,0,Yes,1,1252.344171,17621.52959,0,0,61
7313,No,0,Yes,1,384.5909324,21364.23009,0,0,24
7314,No,0,No,0,319.030066,27401.11677,1,0,16
7315,No,0,Yes,1,850.8392962,19413.20394,0,0,38
7316,No,0,No,0,1072.822621,54527.97928,0,0,54
7317,No,0,No,0,1637.319454,43364.95612,0,0,17
7318,No,0,Yes,1,600.9563131,21613.91361,0,1,14
7319,No,0,No,0,1014.725193,40223.99273,1,0,62
7320,No,0,No,0,1311.451279,47805.79785,0,0,18
7321,No,0,Yes,1,1084.54298,17410.84658,1,0,27
7322,No,0,Yes,1,1302.086748,21949.27691,0,0,4
7323,No,0,Yes,1,329.7858539,16476.98691,0,0,32
7324,No,0,No,0,625.8463055,34245.84287,1,0,37
7325,No,0,Yes,1,777.6427309,18190.64527,1,0,9
7326,No,0,Yes,1,1161.881101,13499.83015,0,0,37
7327,No,0,No,0,138.5885867,38437.99189,0,1,75
7328,No,0,Yes,1,740.057882,24710.119,1,0,58
7329,No,0,No,0,824.987977,42408.89554,0,1,7
7330,No,0,No,0,1292.160161,39387.68824,1,0,54
7331,No,0,No,0,528.0608252,34016.88875,0,1,52
7332,No,0,No,0,708.851824,36322.34913,1,0,54
7333,No,0,Yes,1,1066.194241,16736.43384,1,0,23
7334,No,0,No,0,1072.572774,38483.46172,0,0,51
7335,No,0,Yes,1,1315.476272,27959.64347,1,1,38
7336,Yes,1,Yes,1,1988.869747,17762.86591,0,1,11
7337,No,0,No,0,416.2293097,35580.55569,0,1,29
7338,Yes,1,No,0,1721.434918,41999.70334,1,0,65
7339,No,0,Yes,1,1706.760437,21127.48242,1,0,48
7340,No,0,No,0,707.4436697,42656.64914,0,0,18
7341,No,0,No,0,249.1121284,46332.36673,1,0,12
7342,No,0,No,0,446.8616771,49645.34571,1,1,73
7343,No,0,No,0,764.806803,33127.15599,0,0,36
7344,No,0,Yes,1,824.1233648,25108.76629,1,0,59
7345,No,0,Yes,1,786.9150381,12881.68933,0,0,33
7346,No,0,No,0,308.0062759,37361.77514,1,0,52
7347,No,0,No,0,1733.895361,47872.62098,1,0,37
7348,No,0,No,0,996.8525108,49954.70408,0,0,38
7349,No,0,No,0,0,52632.32989,1,0,81
7350,No,0,Yes,1,1070.332099,20053.02853,1,1,38
7351,No,0,No,0,0,39329.80818,0,0,37
7352,No,0,No,0,1250.679653,37012.40758,1,0,75
7353,No,0,No,0,1753.915146,43855.83313,0,1,81
7354,No,0,Yes,1,425.4199728,18109.32069,0,0,75
7355,No,0,No,0,1056.82442,37994.96955,1,0,83
7356,No,0,Yes,1,1546.581832,14981.16867,0,0,51
7357,No,0,No,0,330.3242892,55734.04574,1,1,34
7358,No,0,No,0,1080.155564,35471.98678,0,1,79
7359,No,0,No,0,691.1683584,42342.3507,0,0,33
7360,No,0,No,0,584.2234605,38683.37488,1,1,72
7361,No,0,Yes,1,681.9722899,19925.44439,0,0,26
7362,No,0,No,0,999.4856455,37919.02126,1,0,68
7363,Yes,1,No,0,1757.738499,51991.46349,1,0,14
7364,No,0,No,0,1185.736827,24265.43592,1,0,12
7365,No,0,Yes,1,1770.52557,17447.12692,0,1,32
7366,No,0,No,0,149.82255,33948.86629,1,0,34
7367,No,0,No,0,0,36708.35734,0,0,82
7368,No,0,No,0,771.0160219,47614.73816,0,0,75
7369,No,0,No,0,0,56982.50592,0,1,61
7370,No,0,No,0,607.0946322,27145.63754,0,0,80
7371,No,0,No,0,306.6580976,30135.6288,1,0,77
7372,No,0,Yes,1,364.8266997,22122.52108,0,1,81
7373,No,0,No,0,814.693522,39020.89769,1,0,49
7374,No,0,No,0,1656.038047,29816.05017,0,0,11
7375,No,0,No,0,125.9377001,44260.48182,0,0,50
7376,No,0,Yes,1,1766.649774,15423.43728,0,0,37
7377,No,0,No,0,1593.837919,30570.16108,0,0,40
7378,No,0,No,0,0,30131.97581,1,0,24
7379,No,0,Yes,1,210.8979227,19075.20696,1,0,30
7380,No,0,No,0,449.1416064,40992.30273,0,0,62
7381,No,0,No,0,1125.302093,33408.66034,0,0,55
7382,No,0,No,0,1529.14314,43125.12328,1,0,83
7383,No,0,No,0,483.6375266,47517.655,0,0,80
7384,No,0,No,0,570.9834124,40580.90918,1,0,86
7385,No,0,Yes,1,989.0542835,17276.4439,1,0,36
7386,No,0,No,0,896.7344228,21627.45252,1,1,41
7387,No,0,Yes,1,1533.898986,10488.4126,0,0,37
7388,No,0,No,0,1357.693251,25389.83071,0,0,37
7389,No,0,No,0,40.30111234,33656.71653,0,0,73
7390,No,0,Yes,1,1014.891129,15253.3116,1,0,7
7391,No,0,Yes,1,594.3105933,14159.64178,1,0,73
7392,No,0,No,0,1038.322871,45057.64205,1,0,66
7393,No,0,No,0,1423.384402,48315.00731,1,1,82
7394,No,0,No,0,601.7770832,15298.21319,0,1,66
7395,No,0,No,0,947.5977921,34869.12685,1,0,6
7396,No,0,No,0,296.355437,24625.88522,1,0,30
7397,No,0,No,0,633.8504298,29213.37583,0,0,66
7398,No,0,Yes,1,1154.446367,14301.15712,0,0,40
7399,No,0,No,0,504.6153595,56623.01029,0,1,16
7400,No,0,Yes,1,1176.934525,19829.22646,0,0,23
7401,No,0,No,0,1001.320238,41063.19735,0,0,3
7402,No,0,Yes,1,1352.292826,23660.65483,1,0,6
7403,No,0,Yes,1,1060.060072,18617.21814,1,0,6
7404,No,0,No,0,1371.703275,48298.54454,1,0,71
7405,No,0,No,0,1015.969113,37952.96428,0,1,69
7406,No,0,No,0,1171.41159,52278.2442,0,1,64
7407,No,0,No,0,1021.283608,50389.62074,1,0,4
7408,No,0,No,0,1743.099238,31438.59197,0,0,57
7409,No,0,No,0,84.34924717,59022.17661,1,0,54
7410,No,0,No,0,879.4171517,35228.11056,0,1,36
7411,No,0,No,0,820.945303,34064.67368,1,0,60
7412,No,0,No,0,1085.898368,29771.06456,0,0,15
7413,No,0,No,0,648.3648681,40276.57183,1,0,43
7414,No,0,No,0,0,27614.49927,1,0,53
7415,No,0,Yes,1,313.3960316,18071.68803,0,0,89
7416,No,0,No,0,477.5507621,24273.41864,1,0,60
7417,No,0,No,0,403.2683085,38629.94742,1,0,40
7418,No,0,Yes,1,864.9479861,8624.220719,0,0,20
7419,No,0,No,0,502.0259542,31574.71251,1,0,79
7420,No,0,No,0,971.8148887,35583.19054,1,0,19
7421,No,0,No,0,0,49606.99523,1,0,23
7422,No,0,Yes,1,823.4713732,12331.91623,0,1,59
7423,No,0,No,0,969.8063054,60396.78919,0,0,0
7424,No,0,Yes,1,881.265405,15275.42058,1,0,9
7425,No,0,No,0,1315.191489,42694.97507,0,0,21
7426,No,0,No,0,1149.659956,34635.1377,0,0,68
7427,No,0,No,0,943.5662471,31377.94282,1,1,63
7428,No,0,No,0,270.0725934,36833.64514,0,0,35
7429,Yes,1,No,0,1392.599753,37620.24131,1,0,39
7430,No,0,No,0,0,30836.44051,0,0,63
7431,No,0,No,0,939.6424061,38395.6138,0,1,60
7432,No,0,Yes,1,838.9784353,21176.47917,1,1,41
7433,No,0,No,0,142.6144048,34695.11589,1,0,66
7434,No,0,No,0,1493.033897,30848.61911,0,0,8
7435,No,0,No,0,1193.406554,55017.46259,1,0,62
7436,No,0,No,0,0,19572.30011,1,0,65
7437,No,0,Yes,1,1078.514259,20073.35524,1,0,21
7438,Yes,1,Yes,1,2461.506979,11878.55704,1,0,20
7439,No,0,No,0,614.1406212,17472.91489,1,1,82
7440,No,0,No,0,872.1227091,43154.71996,0,1,34
7441,No,0,No,0,880.0472807,45092.5924,1,0,28
7442,No,0,No,0,433.4001126,25085.07012,0,0,66
7443,No,0,No,0,618.1270378,29836.28565,0,0,71
7444,No,0,No,0,1115.154313,38623.5482,0,0,10
7445,No,0,Yes,1,327.4198831,14938.94435,0,0,66
7446,No,0,Yes,1,888.7186748,15037.6083,0,0,3
7447,No,0,Yes,1,995.9150546,24897.17325,1,0,30
7448,No,0,No,0,1219.390103,42549.91358,0,0,30
7449,No,0,Yes,1,984.3611537,16577.83193,1,0,69
7450,No,0,No,0,980.3971031,41753.07598,1,0,32
7451,No,0,No,0,422.4516417,34797.79654,1,0,10
7452,No,0,Yes,1,311.321864,22648.76345,0,0,61
7453,No,0,Yes,1,1019.647755,2702.982331,0,0,17
7454,No,0,Yes,1,1250.972829,19275.25403,1,0,89
7455,No,0,No,0,1042.699189,10693.6216,1,0,61
7456,No,0,No,0,436.5756274,22389.46339,0,0,47
7457,No,0,No,0,698.074828,37027.81607,0,0,24
7458,No,0,No,0,296.8818307,43136.56168,1,0,31
7459,No,0,Yes,1,610.1853688,19010.12579,1,0,34
7460,No,0,No,0,0,38686.58143,0,1,51
7461,No,0,Yes,1,1230.957508,20573.78631,0,1,35
7462,No,0,Yes,1,712.0267045,17273.11586,1,1,82
7463,No,0,No,0,772.4056333,39023.49164,1,0,86
7464,No,0,No,0,175.1677608,53019.42301,1,1,81
7465,No,0,Yes,1,124.8712711,20886.49619,0,0,78
7466,No,0,No,0,423.3376968,60170.57447,1,0,73
7467,No,0,No,0,364.7738836,31857.18073,1,1,24
7468,No,0,Yes,1,851.9759048,14170.92231,0,0,85
7469,No,0,Yes,1,1619.714151,21781.94056,1,1,41
7470,No,0,No,0,1200.946758,47636.85963,0,0,38
7471,No,0,No,0,765.1320369,39600.48462,1,0,79
7472,No,0,No,0,1343.954922,26365.52625,1,0,20
7473,No,0,Yes,1,1669.763112,23741.5106,0,0,77
7474,No,0,No,0,266.759321,25864.93903,1,0,69
7475,No,0,Yes,1,1039.909419,21212.68268,0,1,54
7476,No,0,No,0,246.7564139,37138.3863,0,0,8
7477,No,0,No,0,1282.567571,36558.83792,0,0,53
7478,No,0,Yes,1,1070.320464,12756.76045,1,0,7
7479,No,0,No,0,766.5125244,43426.8308,0,1,76
7480,No,0,No,0,1102.924309,57828.17878,0,0,45
7481,No,0,No,0,924.9593298,26332.20962,0,0,25
7482,No,0,Yes,1,1034.902391,15945.13985,0,0,44
7483,No,0,No,0,1807.688667,40731.51641,1,1,15
7484,No,0,No,0,520.6546128,39914.91905,0,0,8
7485,No,0,No,0,1018.769969,35813.42074,0,0,35
7486,No,0,No,0,1281.675172,41481.321,1,0,12
7487,Yes,1,No,0,1621.575785,36577.8462,0,0,46
7488,No,0,No,0,0,40772.92686,0,0,8
7489,No,0,Yes,1,1848.826618,18128.56959,0,0,64
7490,Yes,1,Yes,1,2117.120614,12143.4748,0,0,58
7491,No,0,No,0,1002.144124,44445.52727,0,0,4
7492,No,0,No,0,551.1858718,36603.97534,1,0,11
7493,No,0,Yes,1,149.1541,22802.81968,0,0,34
7494,No,0,Yes,1,1360.865633,22310.92951,1,0,28
7495,No,0,No,0,1136.148437,38474.61369,1,0,40
7496,No,0,No,0,717.6673898,27956.27352,0,0,85
7497,No,0,Yes,1,651.5487845,23374.83297,1,0,43
7498,No,0,Yes,1,604.5743501,16153.41429,0,0,48
7499,No,0,No,0,759.0904065,41891.85759,0,0,19
7500,No,0,No,0,1204.957811,24788.76787,0,0,26
7501,No,0,No,0,796.2572608,33760.51826,0,0,62
7502,No,0,No,0,506.4623208,36596.12674,1,0,74
7503,No,0,No,0,160.0124036,48121.18102,0,1,50
7504,No,0,No,0,339.6911806,49109.36138,0,1,65
7505,No,0,No,0,0,35288.33508,1,0,64
7506,No,0,Yes,1,1344.709359,17318.8399,1,0,18
7507,No,0,No,0,368.086167,51601.36084,0,0,21
7508,No,0,No,0,1005.129339,43501.69649,1,1,25
7509,No,0,No,0,712.8636656,47454.74443,0,0,58
7510,No,0,No,0,384.5278841,25950.26756,1,0,27
7511,No,0,No,0,512.6564669,43846.97971,1,1,65
7512,No,0,No,0,0,37112.5978,1,0,28
7513,No,0,Yes,1,721.5173197,18310.94552,0,0,61
7514,No,0,Yes,1,1458.893462,21186.56296,0,0,75
7515,No,0,No,0,388.6092291,23040.44174,1,0,60
7516,No,0,No,0,516.1096447,48303.80104,0,0,57
7517,No,0,No,0,575.7546157,26757.57934,1,0,14
7518,No,0,No,0,0,26100.75191,0,0,0
7519,No,0,No,0,1440.39242,46113.26845,0,0,5
7520,No,0,Yes,1,1136.400756,24962.84907,1,0,70
7521,No,0,No,0,326.519432,20310.45248,0,0,12
7522,No,0,No,0,837.2091498,38032.9563,0,1,44
7523,No,0,No,0,1324.84258,41590.33519,1,0,68
7524,No,0,No,0,244.935779,27369.01052,0,0,67
7525,Yes,1,Yes,1,1875.458895,17820.46333,0,0,81
7526,No,0,No,0,0,30287.49034,1,1,23
7527,No,0,No,0,1793.290612,45117.38191,1,0,69
7528,No,0,Yes,1,1874.494501,19592.06987,0,0,70
7529,No,0,No,0,1036.985599,46388.62453,1,1,63
7530,No,0,No,0,91.41528435,46468.78798,1,0,70
7531,No,0,No,0,438.8123997,39390.72553,0,0,4
7532,No,0,Yes,1,1371.093868,16204.76896,1,0,11
7533,No,0,Yes,1,950.7767872,17711.74176,0,0,66
7534,No,0,No,0,370.0009349,39286.61366,1,0,59
7535,No,0,No,0,688.9057615,43606.92374,0,0,43
7536,No,0,No,0,1452.32898,37691.77019,0,0,57
7537,No,0,No,0,641.9084171,45107.43169,0,1,58
7538,No,0,No,0,618.1391643,50146.42925,0,0,30
7539,No,0,No,0,516.4497663,41922.88849,1,1,35
7540,No,0,Yes,1,720.4352399,24582.88069,1,0,1
7541,No,0,Yes,1,485.0148907,23261.33095,1,0,33
7542,No,0,No,0,929.7554006,30908.8982,0,0,8
7543,No,0,No,0,591.7871599,46381.23725,1,1,0
7544,No,0,Yes,1,753.3835736,12258.60451,1,1,40
7545,No,0,No,0,1255.425942,17917.79479,0,0,48
7546,No,0,No,0,694.5387626,42855.56531,0,0,36
7547,No,0,No,0,431.159894,51727.54032,0,0,4
7548,No,0,Yes,1,23.20605171,22196.65337,0,0,28
7549,No,0,Yes,1,584.5762328,16639.65584,0,1,59
7550,No,0,No,0,877.0294572,35054.9489,0,1,62
7551,No,0,No,0,1300.296924,51338.85741,1,0,72
7552,No,0,No,0,1049.927427,25445.92007,1,0,1
7553,Yes,1,No,0,1099.057701,42590.89445,1,0,90
7554,No,0,No,0,763.7737643,60938.6641,0,0,55
7555,No,0,No,0,506.7765142,40625.48747,1,0,13
7556,No,0,No,0,41.27972799,52066.14735,0,1,51
7557,No,0,No,0,789.6399004,44073.24669,1,1,1
7558,No,0,Yes,1,867.4707644,11905.67895,1,0,84
7559,No,0,No,0,1352.29093,33077.08882,0,0,39
7560,No,0,Yes,1,0,20217.09091,1,0,33
7561,No,0,No,0,337.8749093,30090.53051,1,1,53
7562,No,0,No,0,660.244842,40885.84695,0,1,1
7563,No,0,No,0,1144.481793,45548.38038,1,0,80
7564,No,0,Yes,1,1075.092764,7031.294556,0,1,32
7565,No,0,No,0,535.8972417,43917.5687,0,0,9
7566,No,0,Yes,1,1170.224624,8747.47272,1,0,10
7567,No,0,No,0,922.1241069,48137.37167,1,1,43
7568,No,0,No,0,1064.087172,34677.93179,1,1,60
7569,No,0,Yes,1,1294.285702,17444.60356,1,0,20
7570,No,0,No,0,845.7367046,34676.26423,1,1,90
7571,No,0,No,0,212.6477409,29592.17085,0,1,20
7572,No,0,No,0,501.2866489,36154.65269,1,1,82
7573,No,0,No,0,463.0454558,35621.08035,0,0,80
7574,No,0,Yes,1,722.2273331,18487.04056,0,0,48
7575,No,0,No,0,724.2055922,36489.69055,1,0,27
7576,No,0,No,0,209.0427889,40075.98415,1,0,17
7577,No,0,Yes,1,1108.624099,18761.7671,0,1,56
7578,No,0,No,0,0,60203.59603,0,0,21
7579,No,0,No,0,960.0680599,23482.83561,1,0,77
7580,No,0,No,0,685.3419782,51856.89098,1,1,77
7581,No,0,No,0,1446.604606,45552.0099,0,0,47
7582,No,0,No,0,1187.656684,46731.55487,1,1,51
7583,No,0,No,0,1073.025819,39553.83126,0,0,16
7584,No,0,No,0,1608.68335,40078.22043,1,1,58
7585,No,0,No,0,1160.133222,32978.6596,0,1,39
7586,No,0,No,0,621.1492608,15546.76898,1,1,80
7587,No,0,Yes,1,1367.429631,23617.61236,1,1,15
7588,No,0,Yes,1,909.1019937,7283.763145,1,0,49
7589,No,0,No,0,524.4167931,41535.32466,0,0,55
7590,No,0,No,0,654.4936185,12696.80325,0,0,77
7591,No,0,Yes,1,1010.576124,20982.97031,0,0,20
7592,No,0,Yes,1,130.1477105,15174.67298,1,1,17
7593,No,0,No,0,150.6636179,42800.69692,0,1,36
7594,No,0,No,0,584.8383476,41447.41353,1,0,26
7595,No,0,Yes,1,771.295014,15594.01185,0,0,50
7596,No,0,No,0,1363.481664,35359.75405,1,0,43
7597,No,0,Yes,1,414.8064509,18832.03421,1,0,1
7598,No,0,Yes,1,1647.004573,16614.80417,1,0,29
7599,No,0,Yes,1,562.8425912,19669.76934,0,1,71
7600,No,0,No,0,843.7009112,50891.67332,0,0,56
7601,No,0,No,0,455.376336,36590.55036,1,0,81
7602,No,0,No,0,459.4239213,49958.7568,1,1,90
7603,No,0,No,0,967.7206245,31641.67634,1,0,62
7604,No,0,No,0,84.34446632,42333.53363,1,0,76
7605,No,0,No,0,530.6035028,59740.20997,0,0,88
7606,No,0,No,0,1369.925967,49089.81963,1,0,77
7607,No,0,No,0,692.1562081,39199.4465,0,0,53
7608,No,0,Yes,1,564.638739,24342.03079,0,0,59
7609,No,0,Yes,1,1251.186806,11229.64122,0,0,84
7610,No,0,No,0,378.445644,30562.09552,0,1,58
7611,No,0,Yes,1,0,24000.33023,0,1,4
7612,No,0,No,0,0,37361.5408,1,0,55
7613,No,0,No,0,820.4850172,35951.11998,0,0,40
7614,No,0,Yes,1,246.8670273,16209.53668,0,1,54
7615,No,0,No,0,1490.137485,35882.75867,1,0,62
7616,No,0,No,0,421.038872,17137.16813,1,0,46
7617,No,0,No,0,1147.571897,32012.76535,1,1,48
7618,No,0,Yes,1,1087.917744,18053.0839,1,1,12
7619,No,0,No,0,295.150456,48387.47245,0,0,59
7620,No,0,No,0,543.7942744,51964.75122,0,1,51
7621,No,0,Yes,1,1002.443921,14152.66949,0,1,81
7622,No,0,No,0,809.478458,51608.54246,1,0,49
7623,No,0,No,0,659.7508151,50536.90097,0,0,72
7624,No,0,Yes,1,1627.774613,23516.63903,1,0,46
7625,No,0,No,0,751.6317328,50562.49861,1,0,87
7626,No,0,Yes,1,625.7720225,23122.61103,0,1,13
7627,No,0,Yes,1,486.2248233,20289.67472,1,0,7
7628,No,0,No,0,1302.134218,64016.7604,1,0,36
7629,No,0,Yes,1,1233.735523,15480.20778,0,1,49
7630,No,0,Yes,1,1220.276932,11573.84845,0,1,49
7631,No,0,No,0,982.5145872,62140.92546,0,0,90
7632,No,0,Yes,1,306.0413141,13190.83226,1,0,0
7633,No,0,Yes,1,806.699911,19269.68168,0,0,16
7634,No,0,No,0,789.3268693,36183.65664,1,0,52
7635,No,0,Yes,1,1481.573981,23170.56479,1,0,22
7636,No,0,No,0,1228.788529,59100.85115,0,1,64
7637,No,0,No,0,464.9391825,58247.12157,0,0,15
7638,No,0,No,0,958.0474328,15052.44572,0,0,76
7639,No,0,Yes,1,0,21294.14848,0,0,45
7640,No,0,No,0,1523.930277,58551.35959,1,0,18
7641,No,0,No,0,0,50633.79256,0,0,33
7642,No,0,No,0,387.7552719,34086.38704,1,1,14
7643,No,0,No,0,1194.205725,45588.18069,0,0,42
7644,No,0,Yes,1,1430.824811,10766.93777,1,1,51
7645,No,0,Yes,1,1251.994891,18922.03436,1,0,59
7646,No,0,Yes,1,207.9259703,19078.8919,1,0,61
7647,No,0,No,0,1596.385952,34190.18972,0,0,53
7648,No,0,No,0,0,33769.60487,0,0,74
7649,No,0,No,0,1213.352955,39344.12403,0,0,47
7650,No,0,No,0,407.2634242,40524.33861,1,0,71
7651,No,0,No,0,786.5856491,43014.22075,0,0,3
7652,No,0,Yes,1,695.4764393,14030.36055,1,1,29
7653,No,0,Yes,1,1113.236885,19139.26643,0,0,35
7654,No,0,Yes,1,717.2052655,20627.81892,0,0,69
7655,No,0,No,0,374.9261906,39167.97268,1,0,41
7656,No,0,Yes,1,270.5992974,15728.91071,0,0,25
7657,No,0,Yes,1,1334.780808,20468.44084,1,0,4
7658,No,0,No,0,280.6148305,35494.59786,1,0,68
7659,No,0,No,0,143.9178471,41626.6877,0,0,88
7660,No,0,No,0,1027.054579,44268.95873,0,0,16
7661,No,0,No,0,127.5453894,33070.49906,1,0,18
7662,Yes,1,No,0,1809.409864,33453.40654,1,0,30
7663,No,0,No,0,1626.391087,61438.09441,0,0,81
7664,No,0,No,0,628.8755362,48380.51084,0,1,47
7665,No,0,Yes,1,385.3503585,22395.88236,0,0,66
7666,No,0,No,0,753.9999428,29020.72906,1,0,71
7667,No,0,No,0,650.2493011,33475.74424,1,0,32
7668,No,0,No,0,232.763666,58488.7903,0,0,24
7669,No,0,No,0,1005.623009,43471.78032,0,1,76
7670,No,0,No,0,82.42756982,29761.54453,1,0,78
7671,No,0,Yes,1,41.38551638,18664.90101,1,0,45
7672,No,0,No,0,510.6575133,25855.91702,1,0,30
7673,No,0,No,0,1588.916251,54043.0063,1,0,68
7674,No,0,Yes,1,1127.435955,23495.56552,1,0,56
7675,No,0,Yes,1,1242.722943,23037.41372,0,1,30
7676,No,0,No,0,1730.110458,48766.80091,1,0,3
7677,No,0,No,0,915.462439,33887.76364,0,0,8
7678,No,0,No,0,65.33298386,31992.24222,0,0,82
7679,No,0,No,0,180.1714989,21403.07771,1,1,39
7680,No,0,No,0,989.2625778,48055.41224,0,1,55
7681,No,0,No,0,314.9851768,51112.93787,1,1,24
7682,No,0,No,0,607.2770601,36487.99099,1,1,27
7683,No,0,Yes,1,724.4378462,15835.62752,1,0,39
7684,No,0,No,0,832.2174013,44053.25606,0,0,28
7685,No,0,Yes,1,794.1468067,12519.76839,1,1,72
7686,No,0,No,0,1806.714877,39082.7861,0,0,10
7687,No,0,No,0,394.5018396,29642.91027,0,0,11
7688,No,0,No,0,108.0038644,44764.2889,1,0,26
7689,No,0,No,0,806.5501813,27622.90415,0,0,67
7690,No,0,No,0,845.0777454,38410.84357,0,0,53
7691,No,0,No,0,659.8089468,39712.95892,1,1,85
